Station;Meteorological;Meteorological;Hydrometric
X;0;0;0
Y;0;0;0
Z;0;0;0
Sensor;Precipitation;Temperature;Discharge
Category;Precipitation;Temperature;Flow
Unit;mm/d;C;m3/s
Interpolation;ConstantAfter;ConstantAfter;Linear
14.01.1974 00:00:00;1.7052;14.5;
15.01.1974 00:00:00;0.0003;15.2;
16.01.1974 00:00:00;0.0055;14.4;
17.01.1974 00:00:00;0.015;12;
18.01.1974 00:00:00;0.0002;13.2;
19.01.1974 00:00:00;0.0005;12.5;
20.01.1974 00:00:00;0;13.3;
21.01.1974 00:00:00;0.0451;11.2;
22.01.1974 00:00:00;0;11.5;
23.01.1974 00:00:00;0;12.4;
24.01.1974 00:00:00;21.4518;12.6;
25.01.1974 00:00:00;1.563;11.8;
26.01.1974 00:00:00;3.9976;12.8;
27.01.1974 00:00:00;0;12.6;
28.01.1974 00:00:00;6.8431;13;
29.01.1974 00:00:00;4.8179;11.8;
30.01.1974 00:00:00;5.8814;9.1;
31.01.1974 00:00:00;2.6863;11.6;
01.02.1974 00:00:00;20.2758;12.3;
02.02.1974 00:00:00;0.0045;10.3;
03.02.1974 00:00:00;1.8048;12.4;
04.02.1974 00:00:00;0;12.8;
05.02.1974 00:00:00;0.6885;12.9;
06.02.1974 00:00:00;1.788;14.5;
07.02.1974 00:00:00;0.0923;13.7;
08.02.1974 00:00:00;0;13.5;
09.02.1974 00:00:00;0;13.4;
10.02.1974 00:00:00;2.7103;13.3;
11.02.1974 00:00:00;0.9629;14.6;
12.02.1974 00:00:00;3.9731;14;
13.02.1974 00:00:00;0;12.9;
14.02.1974 00:00:00;9.5653;11.9;
15.02.1974 00:00:00;6.2173;11.4;
16.02.1974 00:00:00;4.4538;12.7;
17.02.1974 00:00:00;0;11.6;
18.02.1974 00:00:00;0.9766;9.5;
19.02.1974 00:00:00;1.9756;10;
20.02.1974 00:00:00;0.0494;9.6;
21.02.1974 00:00:00;0.0137;10.3;
22.02.1974 00:00:00;0.0028;11.3;
23.02.1974 00:00:00;0.0021;11.8;
24.02.1974 00:00:00;0.0053;12.1;
25.02.1974 00:00:00;0.0015;11.8;
26.02.1974 00:00:00;0.0004;12.6;
27.02.1974 00:00:00;0.0001;12.3;
28.02.1974 00:00:00;0;11.3;
01.03.1974 00:00:00;0.0172;11.9;
02.03.1974 00:00:00;0.0854;12.8;
03.03.1974 00:00:00;0.0677;9.9;
04.03.1974 00:00:00;0.004;9.5;
05.03.1974 00:00:00;0;10.1;
06.03.1974 00:00:00;0;12.7;
07.03.1974 00:00:00;0.0004;12.9;
08.03.1974 00:00:00;1.713;14.8;
09.03.1974 00:00:00;3.8922;13.7;
10.03.1974 00:00:00;1.8975;11;
11.03.1974 00:00:00;0.0037;11.1;
12.03.1974 00:00:00;0.0573;10.9;
13.03.1974 00:00:00;0.0054;11.8;
14.03.1974 00:00:00;0.0014;11.9;
15.03.1974 00:00:00;0.0021;12;
16.03.1974 00:00:00;0.0007;13.1;
17.03.1974 00:00:00;0;13.5;
18.03.1974 00:00:00;4.0076;11.2;
19.03.1974 00:00:00;2.1263;11.3;
20.03.1974 00:00:00;0.9361;11.4;
21.03.1974 00:00:00;0.4696;11.3;
22.03.1974 00:00:00;0.7164;11.2;
23.03.1974 00:00:00;1.2122;12.7;
24.03.1974 00:00:00;0.0929;12.7;
25.03.1974 00:00:00;0.9201;12.8;
26.03.1974 00:00:00;0.0018;13.6;
27.03.1974 00:00:00;7.3958;13.7;
28.03.1974 00:00:00;0.0134;13.9;
29.03.1974 00:00:00;0.0122;13.1;
30.03.1974 00:00:00;0.0043;13.3;
31.03.1974 00:00:00;0;13.3;
01.04.1974 00:00:00;2.4715;13.4;
02.04.1974 00:00:00;4.3443;10.1;
03.04.1974 00:00:00;2.2609;10.9;
04.04.1974 00:00:00;0.005;11.6;
05.04.1974 00:00:00;0.0024;12.6;
06.04.1974 00:00:00;0.0029;13.6;
07.04.1974 00:00:00;0.0004;16.3;
08.04.1974 00:00:00;0.0237;16.7;
09.04.1974 00:00:00;0.0559;14.3;
10.04.1974 00:00:00;0.04;13.5;
11.04.1974 00:00:00;9.9576;12.4;
12.04.1974 00:00:00;2.2535;10.3;
13.04.1974 00:00:00;0.0195;10.3;
14.04.1974 00:00:00;0;13.6;
15.04.1974 00:00:00;0.0065;13.7;
16.04.1974 00:00:00;0.0017;13.3;
17.04.1974 00:00:00;0;13;
18.04.1974 00:00:00;0.0292;14;
19.04.1974 00:00:00;0.0021;14.9;
20.04.1974 00:00:00;0.5023;14.6;
21.04.1974 00:00:00;0.7957;12.9;
22.04.1974 00:00:00;0;14.1;
23.04.1974 00:00:00;0;13.9;
24.04.1974 00:00:00;0;13.2;
25.04.1974 00:00:00;12.1544;13.7;
26.04.1974 00:00:00;1.6602;12.5;
27.04.1974 00:00:00;5.3973;12.3;
28.04.1974 00:00:00;3.0421;11.5;
29.04.1974 00:00:00;1.8923;11.5;
30.04.1974 00:00:00;0.1254;13;
01.05.1974 00:00:00;0;13.1;
02.05.1974 00:00:00;0.7674;13.1;
03.05.1974 00:00:00;0.0229;12.3;
04.05.1974 00:00:00;0.0503;13.2;
05.05.1974 00:00:00;0.2679;13.5;
06.05.1974 00:00:00;0.0039;13.8;
07.05.1974 00:00:00;0.0072;13.8;
08.05.1974 00:00:00;0.0008;13.9;
09.05.1974 00:00:00;0.0484;14.7;
10.05.1974 00:00:00;0.2048;13.3;
11.05.1974 00:00:00;0.1071;14.2;
12.05.1974 00:00:00;2.7021;14.6;
13.05.1974 00:00:00;6.8659;15.6;
14.05.1974 00:00:00;0.0286;17.1;
15.05.1974 00:00:00;0.0042;17.2;
16.05.1974 00:00:00;0.0019;15.2;
17.05.1974 00:00:00;0;15.6;
18.05.1974 00:00:00;0;15.9;
19.05.1974 00:00:00;0.0117;14.7;
20.05.1974 00:00:00;0.0002;17.9;
21.05.1974 00:00:00;0;27.5;
22.05.1974 00:00:00;0.0005;24.4;
23.05.1974 00:00:00;0.0019;17.8;
24.05.1974 00:00:00;0.0207;15.3;
25.05.1974 00:00:00;0.0226;13.9;
26.05.1974 00:00:00;0.0005;15.3;
27.05.1974 00:00:00;0;16.6;
28.05.1974 00:00:00;0;18.5;
29.05.1974 00:00:00;13.8023;17.3;
30.05.1974 00:00:00;0.1361;15.8;
31.05.1974 00:00:00;0.0004;15.4;
01.06.1974 00:00:00;0.0056;16.9;
02.06.1974 00:00:00;0.0972;19.8;
03.06.1974 00:00:00;0;20.8;
04.06.1974 00:00:00;0.0032;17.6;
05.06.1974 00:00:00;0.0091;15.5;
06.06.1974 00:00:00;0.0035;16.2;
07.06.1974 00:00:00;0.0004;18.8;
08.06.1974 00:00:00;0.0123;16.4;
09.06.1974 00:00:00;0.0113;15.3;
10.06.1974 00:00:00;0;16.6;
11.06.1974 00:00:00;5.9063;17.6;
12.06.1974 00:00:00;0;19.8;
13.06.1974 00:00:00;8.2982;17.1;
14.06.1974 00:00:00;0.0312;16.4;
15.06.1974 00:00:00;0.0287;16.6;
16.06.1974 00:00:00;0.0101;18.2;
17.06.1974 00:00:00;0.0062;18.1;
18.06.1974 00:00:00;0.0043;17.2;
19.06.1974 00:00:00;0.0449;16.7;
20.06.1974 00:00:00;0;16.5;
21.06.1974 00:00:00;0.4882;16.4;
22.06.1974 00:00:00;5.3764;16.7;
23.06.1974 00:00:00;0.2071;16.8;
24.06.1974 00:00:00;15.3276;16.5;
25.06.1974 00:00:00;4.8968;17.3;
26.06.1974 00:00:00;0.5803;17.4;
27.06.1974 00:00:00;3.2697;17.5;
28.06.1974 00:00:00;2.4587;18.2;
29.06.1974 00:00:00;0.0007;18.7;
30.06.1974 00:00:00;0;18.8;
01.07.1974 00:00:00;0.0039;23.7;
02.07.1974 00:00:00;0.0002;22.9;
03.07.1974 00:00:00;0.0035;17.9;
04.07.1974 00:00:00;0.6392;15.8;
05.07.1974 00:00:00;0.0104;16.6;
06.07.1974 00:00:00;0.0009;17.8;
07.07.1974 00:00:00;0.0001;16;
08.07.1974 00:00:00;0.0008;15.5;
09.07.1974 00:00:00;0.001;18.7;
10.07.1974 00:00:00;0.0001;23.9;
11.07.1974 00:00:00;0.0004;23.5;
12.07.1974 00:00:00;0.1491;24;
13.07.1974 00:00:00;0.1003;20;
14.07.1974 00:00:00;0.0165;17.6;
15.07.1974 00:00:00;0.0113;16.9;
16.07.1974 00:00:00;0.0064;16.8;
17.07.1974 00:00:00;0.0047;16.4;
18.07.1974 00:00:00;0.0004;15.4;
19.07.1974 00:00:00;0.0115;20.5;
20.07.1974 00:00:00;0.0002;24.7;
21.07.1974 00:00:00;0.0006;25.6;
22.07.1974 00:00:00;0;23.1;
23.07.1974 00:00:00;0;19.2;
24.07.1974 00:00:00;0.0011;18.1;
25.07.1974 00:00:00;0.0001;18.9;
26.07.1974 00:00:00;0.0005;19.6;
27.07.1974 00:00:00;0.0009;16.8;
28.07.1974 00:00:00;0.0385;21.5;
29.07.1974 00:00:00;0;17.9;
30.07.1974 00:00:00;0.006;18.1;
31.07.1974 00:00:00;0.0002;18.2;
01.08.1974 00:00:00;0;17.4;
02.08.1974 00:00:00;0.0001;18.5;
03.08.1974 00:00:00;0.0009;18.6;
04.08.1974 00:00:00;0.0002;17.7;
05.08.1974 00:00:00;0;18.6;
06.08.1974 00:00:00;0;17.8;
07.08.1974 00:00:00;0.0004;18.9;
08.08.1974 00:00:00;1.1167;18.2;
09.08.1974 00:00:00;0.0003;19.2;
10.08.1974 00:00:00;0.0008;19.2;
11.08.1974 00:00:00;0.0001;17.6;
12.08.1974 00:00:00;0.0079;17.3;
13.08.1974 00:00:00;0.0019;18.7;
14.08.1974 00:00:00;0.0004;18.2;
15.08.1974 00:00:00;0;24.9;
16.08.1974 00:00:00;0.0072;19.7;
17.08.1974 00:00:00;0.0011;16.1;
18.08.1974 00:00:00;0.0078;16;
19.08.1974 00:00:00;0.028;16.8;
20.08.1974 00:00:00;0.025;19.4;
21.08.1974 00:00:00;0.0042;20.1;
22.08.1974 00:00:00;0.0034;20.6;
23.08.1974 00:00:00;0.0008;21.6;
24.08.1974 00:00:00;0.0001;20.2;
25.08.1974 00:00:00;0.0009;17.7;
26.08.1974 00:00:00;0.0015;17;
27.08.1974 00:00:00;0;17.1;
28.08.1974 00:00:00;1.1097;16.5;
29.08.1974 00:00:00;0.0074;16.2;
30.08.1974 00:00:00;0.0309;16.8;
31.08.1974 00:00:00;0.0914;17.2;
01.09.1974 00:00:00;0;18;
02.09.1974 00:00:00;4.2206;14.9;
03.09.1974 00:00:00;0.0007;17.1;
04.09.1974 00:00:00;0.0023;15.2;
05.09.1974 00:00:00;0.0808;17.8;
06.09.1974 00:00:00;0.0061;17.6;
07.09.1974 00:00:00;0.0001;17.7;
08.09.1974 00:00:00;0.0002;15.3;
09.09.1974 00:00:00;0;17.5;
10.09.1974 00:00:00;0.0056;20.1;
11.09.1974 00:00:00;0.0001;18.8;
12.09.1974 00:00:00;0;19.7;
13.09.1974 00:00:00;0.001;18.2;
14.09.1974 00:00:00;0.0006;15.9;
15.09.1974 00:00:00;0.003;16.8;
16.09.1974 00:00:00;0.0055;16.2;
17.09.1974 00:00:00;0.0053;16;
18.09.1974 00:00:00;0.0023;18.2;
19.09.1974 00:00:00;0.0021;20.7;
20.09.1974 00:00:00;0.0032;17.2;
21.09.1974 00:00:00;0.0027;17.3;
22.09.1974 00:00:00;0.0006;16.2;
23.09.1974 00:00:00;0;15.1;
24.09.1974 00:00:00;0.002;15.8;
25.09.1974 00:00:00;0.0014;16;
26.09.1974 00:00:00;4.0392;16;
27.09.1974 00:00:00;0.0046;17;
28.09.1974 00:00:00;0.0138;16.2;
29.09.1974 00:00:00;0.0018;13.5;
30.09.1974 00:00:00;0.0006;14.5;
01.10.1974 00:00:00;0.0007;15.2;
02.10.1974 00:00:00;0.0001;15.5;
03.10.1974 00:00:00;0.0008;15.1;
04.10.1974 00:00:00;0.0017;16.3;
05.10.1974 00:00:00;0.0018;14.2;
06.10.1974 00:00:00;0.0003;15.7;
07.10.1974 00:00:00;0.0011;15.4;
08.10.1974 00:00:00;1.7619;15.7;
09.10.1974 00:00:00;2.5028;16.5;
10.10.1974 00:00:00;0.9858;17;
11.10.1974 00:00:00;0.0028;12.7;
12.10.1974 00:00:00;0.003;12.7;
13.10.1974 00:00:00;0.0019;13.8;
14.10.1974 00:00:00;0.0006;13.5;
15.10.1974 00:00:00;0.0004;13.7;
16.10.1974 00:00:00;0.1026;14.6;
17.10.1974 00:00:00;0.0035;14.3;
18.10.1974 00:00:00;0.0011;12.5;
19.10.1974 00:00:00;0.0016;13.4;
20.10.1974 00:00:00;0;13.9;
21.10.1974 00:00:00;0.3068;14.9;
22.10.1974 00:00:00;0;15.3;
23.10.1974 00:00:00;0.0012;12.9;
24.10.1974 00:00:00;0.0054;11.7;
25.10.1974 00:00:00;0.0021;13;
26.10.1974 00:00:00;0.0007;12.9;
27.10.1974 00:00:00;0.0003;14.7;
28.10.1974 00:00:00;0.0008;12.7;
29.10.1974 00:00:00;0.0007;14;
30.10.1974 00:00:00;0.0006;10;
31.10.1974 00:00:00;0.0007;10.8;
01.11.1974 00:00:00;0;10.8;
02.11.1974 00:00:00;4.0218;13;
03.11.1974 00:00:00;0.0158;12.8;
04.11.1974 00:00:00;0.0322;12.1;
05.11.1974 00:00:00;0.0146;12.1;
